item	itemLabel	wordnet_id	MESH	CUI	ICD-10	SNOMED-CT	wordnet30_id	sense
http://www.wikidata.org/entity/Q658096	Chiropractic	00709220-n	D002684				00707967-n 00705776-n	uplifted%5:00:00:elated:00 chiropractic%1:04:00::
http://www.wikidata.org/entity/Q737510	pulmonary aspiration	14081734-n	D053120		J95.4		14058252-n	choking%1:26:00::
http://www.wikidata.org/entity/Q737510	pulmonary aspiration	14081734-n	D053120		O29.0		14058252-n	choking%1:26:00::
http://www.wikidata.org/entity/Q737510	pulmonary aspiration	14081734-n	D053120		O74.0		14058252-n	choking%1:26:00::
http://www.wikidata.org/entity/Q737510	pulmonary aspiration	14081734-n	D053120		O89.0		14058252-n	choking%1:26:00::
http://www.wikidata.org/entity/Q737510	pulmonary aspiration	14081734-n	D053120		T17.3		14058252-n	choking%1:26:00::
http://www.wikidata.org/entity/Q737510	pulmonary aspiration	14081734-n	D053120		T17.9		14058252-n	choking%1:26:00::
http://www.wikidata.org/entity/Q798487	backing vocalist	09940229-n					09920771-n	chorister%1:18:00::
http://www.wikidata.org/entity/Q829540	chrism	03030033-n					03026350-n	chrism%1:06:00:: holy_oil%1:06:00:: chrisom%1:06:00:: sacramental_oil%1:06:00::
http://www.wikidata.org/entity/Q833503	Chinook salmon	02539087-n					02536456-n	quinnat_salmon%1:05:00:: chinook_salmon%1:05:00:: oncorhynchus_tshawytscha%1:05:00:: king_salmon%1:05:00:: chinook%1:05:00::
http://www.wikidata.org/entity/Q833503	Chinook salmon	07812297-n					07796321-n	king_salmon%1:13:00:: chinook%1:13:00:: chinook_salmon%1:13:00::
http://www.wikidata.org/entity/Q834053	Chinchilla lanigera	14788894-n					14764715-n	chinchilla%1:27:01::
http://www.wikidata.org/entity/Q860985	pork chop	00130137-n					00129317-n	chopper%1:04:00:: chop%1:04:01::
http://www.wikidata.org/entity/Q864746	Choke	03028201-n					03024518-n	choke_coil%1:06:00:: choking_coil%1:06:00:: choke%1:06:01::
http://www.wikidata.org/entity/Q867780	Christmastide	15221372-n					15196537-n	christmastime%1:28:00:: christmas%1:28:01:: yule%1:28:00:: noel%1:28:00:: yuletide%1:28:00:: christmastide%1:28:00::
http://www.wikidata.org/entity/Q898776	particle board	15127022-n					15102455-n	chipboard%1:27:00:: hardboard%1:27:00::
http://www.wikidata.org/entity/Q1056721	chivalry	04920915-n					04913738-n	gallantry%1:07:01:: politesse%1:07:00:: chivalry%1:07:00::
http://www.wikidata.org/entity/Q1056721	chivalry	05964715-n					05955848-n	chivalry%1:09:00:: knightliness%1:09:00::
http://www.wikidata.org/entity/Q1072280	casino token	03024099-n					03020416-n	chip%1:06:01:: poker_chip%1:06:00::
http://www.wikidata.org/entity/Q1074462	chintz	03023621-n					03019938-n	chintz%1:06:00::
http://www.wikidata.org/entity/Q1075344	water chlorination	13469795-n					13448622-n	chlorination%1:22:00::
http://www.wikidata.org/entity/Q1075344	water chlorination	00710912-n					00709659-n	chlorination%1:04:00::
http://www.wikidata.org/entity/Q1075549	Choanocyte	01909928-n					01907287-n	collar_cell%1:05:00:: choanocyte%1:05:00::
http://www.wikidata.org/entity/Q1076087	chondrosarcoma	14263969-n	D002813	C0008479			14240487-n	chondrosarcoma%1:26:00::
http://www.wikidata.org/entity/Q1076087	chondrosarcoma	14263969-n	D002813	C1335473			14240487-n	chondrosarcoma%1:26:00::
http://www.wikidata.org/entity/Q1238718	cathedral school	08427049-n					08410092-n	schola_cantorum%1:14:00:: choir_school%1:14:00::
http://www.wikidata.org/entity/Q1251688	hardboard	15127022-n					15102455-n	chipboard%1:27:00:: hardboard%1:27:00::
http://www.wikidata.org/entity/Q1308104	Ornithogalum thyrsoides	12480813-n					12460308-n	wonder_flower%1:20:00:: chincherinchee%1:20:00:: ornithogalum_thyrsoides%1:20:00::
http://www.wikidata.org/entity/Q1424519	choker	03028565-n					03024882-n	dog_collar%1:06:02:: collar%1:06:01:: neckband%1:06:01:: choker%1:06:01::
http://www.wikidata.org/entity/Q1506986	chrome plating	14834874-n					14810704-n	chrome%1:27:00::
http://www.wikidata.org/entity/Q1735284	Chestnut	02471135-n					02468504-n	chestnut%1:05:01::
http://www.wikidata.org/entity/Q1935589	Prunus subg. Padus	12671317-n					12650556-n	prunus_virginiana%1:20:00:: chokecherry_tree%1:20:00:: chokecherry%1:20:00::
http://www.wikidata.org/entity/Q2040833	chestnut	00374271-a					00373209-a	chestnut%5:00:00:chromatic:00
http://www.wikidata.org/entity/Q2144077	charades	00460751-n					00459727-n	charades%1:04:00::
http://www.wikidata.org/entity/Q2621157	cheesecloth	03016027-n					03012373-n	cheesecloth%1:06:00::
http://www.wikidata.org/entity/Q2746233	chiffonier	03020607-n					03016953-n	chiffonier%1:06:00:: commode%1:06:01::
http://www.wikidata.org/entity/Q1090	silver	00388453-a	D012834	C0947651			00387392-a	argent%5:00:00:achromatic:00 silver%5:00:00:achromatic:00 silvery%5:00:00:achromatic:00 silverish%5:00:00:achromatic:00
http://www.wikidata.org/entity/Q1358	Arachnida	01771988-n	D001097				01769347-n	arachnid%1:05:00:: arachnoid%1:05:00::
http://www.wikidata.org/entity/Q11409	apartheid	06671913-n	D000072698				06659168-n	apartheid%1:10:00::
http://www.wikidata.org/entity/Q11500	area	05135784-n					05128519-n	surface_area%1:07:00:: area%1:07:00:: expanse%1:07:00::
http://www.wikidata.org/entity/Q12271	architecture	02737730-n	D001108				02734725-n	architecture%1:06:00::
http://www.wikidata.org/entity/Q12277	arch	02737222-n					02734217-n	arch%1:06:01:: archway%1:06:00::
http://www.wikidata.org/entity/Q12277	arch	13908826-n					13886133-n	arch%1:25:00::
http://www.wikidata.org/entity/Q12277	arch	02736529-n					02733524-n	arch%1:06:00::
http://www.wikidata.org/entity/Q13955	Arabic	03056254-a					03044740-a	arabic%3:01:00::
http://www.wikidata.org/entity/Q14326	Apatosaurus	01712125-n					01709484-n	brontosaur%1:05:00:: brontosaurus%1:05:00:: apatosaurus%1:05:00:: apatosaurus_excelsus%1:05:00:: thunder_lizard%1:05:00:: apatosaur%1:05:00::
http://www.wikidata.org/entity/Q19818	chuck	04284631-n					04277493-n	mandrel%1:06:00:: arbor%1:06:01:: mandril%1:06:00:: spindle%1:06:01::
http://www.wikidata.org/entity/Q23775	aragonite	14690937-n					14666758-n	aragonite%1:27:00::
http://www.wikidata.org/entity/Q33837	archipelago	09226715-n					09203827-n	archipelago%1:17:00::
http://www.wikidata.org/entity/Q42973	architect	09824898-n					09805475-n	architect%1:18:00:: designer%1:18:00::
http://www.wikidata.org/entity/Q51623	biblical canon	06469622-n					06457952-n	apocrypha%1:10:00::
http://www.wikidata.org/entity/Q82261	Haplorrhini	02472956-n	D000882				02470325-n	ape%1:05:00::
http://www.wikidata.org/entity/Q100196	Archaeopteryx	01518853-n					01516212-n	archaeopteryx_lithographica%1:05:00:: archeopteryx%1:05:00:: archaeopteryx%1:05:00::
http://www.wikidata.org/entity/Q104363	anvil	02728797-n					02725872-n	anvil%1:06:00::
http://www.wikidata.org/entity/Q104819	Malus	12654627-n	D027845				12633866-n	applewood%1:20:00::
http://www.wikidata.org/entity/Q127213	arboriculture	00919445-n					00917614-n	arboriculture%1:04:00:: tree_farming%1:04:00::
http://www.wikidata.org/entity/Q130910	archosaur	01698322-n					01695681-n	archosaurian%1:05:00:: archosaurian_reptile%1:05:00:: archosaur%1:05:00::
http://www.wikidata.org/entity/Q132636	Aralia	11817790-n	D027983				11797321-n	aralia%1:20:00::
http://www.wikidata.org/entity/Q132825	Pinophyta	11664286-n	D064028				11643835-n	arborvitae%1:20:00::
http://www.wikidata.org/entity/Q133366	Rhyniopsida	01708072-a					01703619-a	aphyllous%5:00:00:leafless:00
http://www.wikidata.org/entity/Q156969	Areca catechu	12604939-n					12584191-n	areca%1:20:00::
http://www.wikidata.org/entity/Q158657	Malus pumila	12654755-n					12633994-n	malus_pumila%1:20:00:: apple%1:20:00:: orchard_apple_tree%1:20:00::
http://www.wikidata.org/entity/Q159369	Arcadius	09731150-n					09711754-n	arcadian%1:18:00::
http://www.wikidata.org/entity/Q161973	curve	13918793-n					13896100-n	arc%1:25:01:: bow%1:25:00::
http://www.wikidata.org/entity/Q162119	Aquarius	08705622-n					08687884-n	aquarius_the_water_bearer%1:15:00:: water_bearer%1:15:00:: aquarius%1:15:00::
http://www.wikidata.org/entity/Q166118	archive	02738091-n	D001109				02735086-n	archive%1:06:00::
http://www.wikidata.org/entity/Q166142	application	06582286-n					06570110-n	applications_programme%1:10:00:: application%1:10:01:: application_program%1:10:00::
http://www.wikidata.org/entity/Q170463	apse	02734403-n					02731398-n	apsis%1:06:00:: apse%1:06:00::
http://www.wikidata.org/entity/Q178342	archangel	09562294-n					09539183-n	archangel%1:18:00::
http://www.wikidata.org/entity/Q178397	apatite	14690689-n	D001031				14666510-n	apatite%1:27:00::
http://www.wikidata.org/entity/Q183350	aphid	02254878-n	D001042				02252226-n	aphid%1:05:00::
http://www.wikidata.org/entity/Q183448	architrave	02737840-n					02734835-n	architrave%1:06:00::
http://www.wikidata.org/entity/Q183448	architrave	02737999-n					02734994-n 02727263-n	architrave%1:06:01:: fibrillose%3:01:00::
http://www.wikidata.org/entity/Q184138	Arabian horse	02382560-n					02379908-n	arab%1:05:00:: arabian%1:05:00::
http://www.wikidata.org/entity/Q186267	argali	02417409-n					02414763-n	ovis_ammon%1:05:00:: argali%1:05:00:: argal%1:05:00::
http://www.wikidata.org/entity/Q186599	arabesque	02735577-n					02732572-n	arabesque%1:06:00::
http://www.wikidata.org/entity/Q188507	apartment	02729230-n					02726305-n	apartment%1:06:00:: flat%1:06:00::
http://www.wikidata.org/entity/Q188989	aquaculture	00917978-n	D017756				00916147-n	aquaculture%1:04:00::
http://www.wikidata.org/entity/Q204646	Giant squid	01974772-n					01972131-n	architeuthis%1:05:00:: giant_squid%1:05:00::
http://www.wikidata.org/entity/Q207456	electric arc	11531956-n					11511523-n	electric_arc%1:19:00:: arc%1:19:00:: discharge%1:19:00:: spark%1:19:00:: electric_discharge%1:19:00::
http://www.wikidata.org/entity/Q208791	aquifer	09224876-n					09201998-n	aquifer%1:17:00::
http://www.wikidata.org/entity/Q212920	home appliance	02732781-n					02729837-n	appliance%1:06:00::
http://www.wikidata.org/entity/Q269111	apomorphine	02730585-n	D001058	C0003596			02727660-n	apomorphine%1:06:00::
http://www.wikidata.org/entity/Q272231	arboretum	02736080-n					02733075-n	arboretum%1:06:00:: botanical_garden%1:06:00::
http://www.wikidata.org/entity/Q276532	Apterygota	02578945-a					02568389-a	apterous%5:00:00:wingless:00 apteral%5:00:00:wingless:00
http://www.wikidata.org/entity/Q309406	apathy	07498762-n	D057565	C0085632			07483622-n	apathy%1:12:00::
http://www.wikidata.org/entity/Q309406	apathy	04643967-n	D057565	C0085632			04636610-n	spiritlessness%1:07:00:: numbness%1:07:00:: indifference%1:07:00:: apathy%1:07:01::
http://www.wikidata.org/entity/Q322141	Barbary sheep	02418750-n					02416104-n	arui%1:05:00:: audad%1:05:00:: ammotragus_lervia%1:05:00:: maned_sheep%1:05:00:: aoudad%1:05:00:: barbary_sheep%1:05:00::
http://www.wikidata.org/entity/Q329777	appeal	01188101-n					01185611-n	appeal%1:04:00::
http://www.wikidata.org/entity/Q430057	Arbutus	12250864-n					12230347-n	arbutus%1:20:00::
http://www.wikidata.org/entity/Q497385	incus	05333888-n	D007188	C0021181			05326340-n	incus%1:08:00:: anvil%1:08:00::
http://www.wikidata.org/entity/Q498916	apraxia	14114608-n	D001072	C0003635	R48.2	68345001	14091126-n	apraxia%1:26:00::
http://www.wikidata.org/entity/Q510461	brännvin	07919039-n					07902799-n	aquavit%1:13:00:: akvavit%1:13:00::
http://www.wikidata.org/entity/Q528033	apomixis	13454900-n	D060832				13433727-n	apomixis%1:22:00::
http://www.wikidata.org/entity/Q573970	apron	02734128-n					02731123-n	apron%1:06:01::
http://www.wikidata.org/entity/Q580995	apotheosis	01031146-n					01029114-n	deification%1:04:00:: apotheosis%1:04:00:: exaltation%1:04:01::
http://www.wikidata.org/entity/Q617256	apadana	02729135-n					02726210-n	apadana%1:06:00::
http://www.wikidata.org/entity/Q618416	aphanite	14750494-n					14726315-n	aphanite%1:27:00::
http://www.wikidata.org/entity/Q618716	aplite	14750663-n					14726484-n	aplite%1:27:00::
http://www.wikidata.org/entity/Q618802	Apochromat	00637244-a					00634404-a	apochromatic%5:00:00:corrected:00
http://www.wikidata.org/entity/Q619632	aponeurosis	05590340-n	D000070606				05582690-n	aponeurosis%1:08:00::
http://www.wikidata.org/entity/Q619671	process	05480756-n					05473104-n	apophysis%1:08:00::
http://www.wikidata.org/entity/Q620737	appeasement	01153433-n					01150938-n	appeasement%1:04:00:: calming%1:04:00::
http://www.wikidata.org/entity/Q620840	appendectomy	00667475-n	D001062				00666232-n	appendectomy%1:04:00:: appendicectomy%1:04:00::
http://www.wikidata.org/entity/Q621642	appliqué	02733435-n					02730437-n	applique%1:06:00::
http://www.wikidata.org/entity/Q623085	aquaplaning	01960371-v					01956512-v	aquaplane%2:38:01::
http://www.wikidata.org/entity/Q623085	aquaplaning	01946713-v					01942854-v	aquaplane%2:38:00::
http://www.wikidata.org/entity/Q630622	arbovirus	01331827-n	D001103				01329186-n	arbovirus%1:05:00:: arborvirus%1:05:00::
http://www.wikidata.org/entity/Q814696	applause	06704734-n					06691989-n	applause%1:10:00:: clapping%1:10:00:: hand_clapping%1:10:00::
http://www.wikidata.org/entity/Q841282	arc lamp	02738366-n					02735361-n	arc_light%1:06:00:: arc_lamp%1:06:00::
http://www.wikidata.org/entity/Q843533	areola	05562437-n					05554804-n	areola%1:08:01:: ring_of_color%1:08:00::
http://www.wikidata.org/entity/Q845122	Uskoks	00963168-a					00959979-a	apostate%5:00:00:unfaithful:00
http://www.wikidata.org/entity/Q850653	archegonium	11709523-n					11689054-n	archegonium%1:20:00::
http://www.wikidata.org/entity/Q971534	Arcella	01397133-n					01394492-n	arcella%1:05:00::
http://www.wikidata.org/entity/Q1060212	Arbori	02583630-a					02573192-a	arboraceous%5:00:00:wooded:00 woody%5:00:00:wooded:00 arboreous%5:00:00:wooded:00 woodsy%5:00:01:wooded:00
http://www.wikidata.org/entity/Q1060212	Arbori	00143086-a					00141818-a	arboreous%3:00:04:: tree-living%3:00:00:: arboreal%3:00:00::
http://www.wikidata.org/entity/Q1060212	Arbori	02648772-a					02638121-a	arboreal%3:01:00:: arborary%3:01:00:: arborical%3:01:00:: arborous%3:01:00::
http://www.wikidata.org/entity/Q1122219	solar apex	08511997-n					08494987-n	apex_of_the_sun's_way%1:15:00:: apex%1:15:01:: solar_apex%1:15:00::
http://www.wikidata.org/entity/Q1647112	arachnoid mater	02647462-a	D001099				02636811-a	spidery%3:01:00:: spiderlike%3:01:00:: arachnoid%3:01:00:: spiderly%3:01:00:: arachnidian%3:01:00::
http://www.wikidata.org/entity/Q1647112	arachnoid mater	05490328-n	D001099				05482676-n	arachnoid%1:08:00:: arachnoid_membrane%1:08:00::
http://www.wikidata.org/entity/Q2079255	scuba set	02734634-n					02731629-n	scuba%1:06:00:: aqua-lung%1:06:00:: aqualung%1:06:00::
http://www.wikidata.org/entity/Q2368907	Arenavirus	01333138-n	D018050				01330497-n	arenavirus%1:05:00::
http://www.wikidata.org/entity/Q2703932	Eisenia bicyclis	01400331-n					01397690-n	arame%1:05:00::
http://www.wikidata.org/entity/Q2717643	Aphis	02255260-n					02252608-n	aphis%1:05:00:: genus_aphis%1:05:00::
http://www.wikidata.org/entity/Q2747828	Apaches	09630238-n					09607208-n	apache%1:18:01::
http://www.wikidata.org/entity/Q2859165	aquanaut	10626699-n					10607291-n	aquanaut%1:18:00:: skin-diver%1:18:00::
http://www.wikidata.org/entity/Q2997599	Cornuti	02041586-a					02034179-a	antlered%5:00:00:horned:00
http://www.wikidata.org/entity/Q3306661	anguish	07511895-n					07496755-n	anguish%1:12:02:: torture%1:12:02:: torment%1:12:02::
http://www.wikidata.org/entity/Q3306661	anguish	14472488-n					14449022-n	anguish%1:26:00::
http://www.wikidata.org/entity/Q3308829	prenatal care	00130175-a	D011295				00129103-a	prenatal%3:00:00:: antenatal%3:00:00:: antepartum%3:00:00::
http://www.wikidata.org/entity/Q3395377	ancient monument	02726951-n					02724026-n	antiquity%1:06:00::
http://www.wikidata.org/entity/Q4770152	anopsia	14577465-n		C3887875	H53.4		14553873-n	anopia%1:26:00::
http://www.wikidata.org/entity/Q4771131	Antediluvian	02857628-a					02846743-a	antediluvian%3:01:00:: antediluvial%3:01:00::
http://www.wikidata.org/entity/Q4771131	Antediluvian	09815335-n					09795894-n	antediluvian_patriarch%1:18:00:: antediluvian%1:18:01::
http://www.wikidata.org/entity/Q13452705	anoa	02411684-n					02409038-n	anoa%1:05:00:: dwarf_buffalo%1:05:00:: anoa_depressicornis%1:05:00::
http://www.wikidata.org/entity/Q109280221	Angus cattle	02408581-n					02405929-n	angus%1:05:00:: black_angus%1:05:00:: aberdeen_angus%1:05:00::
http://www.wikidata.org/entity/Q496	feces	14879579-n	D005243				14855428-n	fecula%1:27:00::
http://www.wikidata.org/entity/Q5861	glass fiber	14890920-n					14866769-n	fiberglass%1:27:00:: fibreglass%1:27:00::
http://www.wikidata.org/entity/Q6223	fascism	06227881-n	D000074440				06217944-n	fascism%1:09:00::
http://www.wikidata.org/entity/Q7565	father	10100638-n	D005220				10080869-n	male_parent%1:18:00:: begetter%1:18:00:: father%1:18:00::
http://www.wikidata.org/entity/Q8333	Federal Bureau of Investigation	08153242-n					08136260-n	federal_bureau_of_investigation%1:14:00:: fbi%1:14:00::
http://www.wikidata.org/entity/Q8401	fellatio	00856798-n					00855169-n	fellation%1:04:00:: fellatio%1:04:00::
http://www.wikidata.org/entity/Q12100	fencing	01174134-n					01171644-n	fencing%1:04:00::
http://www.wikidata.org/entity/Q12684	fashion	03328538-n					03323593-n	fashion%1:06:00::
http://www.wikidata.org/entity/Q12684	fashion	05758654-n					05750657-n	fashion%1:09:00::
http://www.wikidata.org/entity/Q25653	ferry ship	01108492-n					01106587-n	ferrying%1:04:00:: ferry%1:04:00::
http://www.wikidata.org/entity/Q30198	marsh	09370676-n					09347779-n	marshland%1:17:00:: marsh%1:17:00:: fenland%1:17:00:: fen%1:17:00::
http://www.wikidata.org/entity/Q37739	feudalism	07988872-n					07972425-n	feudalism%1:14:00:: feudal_system%1:14:00::
http://www.wikidata.org/entity/Q41760	fermentation	13596636-n	D005285				13575433-n	zymolysis%1:22:00:: zymosis%1:22:01:: fermentation%1:22:00:: ferment%1:22:00:: fermenting%1:22:00::
http://www.wikidata.org/entity/Q42602	Felinae	02893192-a					02881888-a	feline%3:01:00::
http://www.wikidata.org/entity/Q43445	female organism	01323363-n	D005260				01320872-n	female%1:05:00::
http://www.wikidata.org/entity/Q43511	fennel	07833734-n					07817758-n	fennel%1:13:01:: common_fennel%1:13:00::
http://www.wikidata.org/entity/Q43511	fennel	07833847-n					07817871-n	florence_fennel%1:13:00:: finocchio%1:13:00:: fennel%1:13:02::
