item	wordnet_id	MESH	CUI
http://www.wikidata.org/entity/Q367225	11511334-n		
http://www.wikidata.org/entity/Q367423	05334921-n	D010521	
http://www.wikidata.org/entity/Q370258	08299285-n		
http://www.wikidata.org/entity/Q370750	09447743-n		
http://www.wikidata.org/entity/Q373027	14855162-n	D005091	
http://www.wikidata.org/entity/Q373772	15152459-n		
http://www.wikidata.org/entity/Q376596	07203345-n	D003380	
http://www.wikidata.org/entity/Q377145	11370281-n		
http://www.wikidata.org/entity/Q378077	04074465-n		
http://www.wikidata.org/entity/Q378770	10171603-n		
http://www.wikidata.org/entity/Q379932	07950272-n	D000069459	
http://www.wikidata.org/entity/Q380012	06335348-n		
http://www.wikidata.org/entity/Q380723	10934083-n		
http://www.wikidata.org/entity/Q381285	11281174-n		
http://www.wikidata.org/entity/Q382786	11182905-n		
http://www.wikidata.org/entity/Q384080	03663244-n		
http://www.wikidata.org/entity/Q384136	14513107-n		
http://www.wikidata.org/entity/Q384464	09127510-n		
http://www.wikidata.org/entity/Q390028	03572654-n		
http://www.wikidata.org/entity/Q390539	03658909-n		
http://www.wikidata.org/entity/Q395299	09798721-n		
http://www.wikidata.org/entity/Q402575	14183369-n	D008375	C0024776
http://www.wikidata.org/entity/Q406839	04438879-n		
http://www.wikidata.org/entity/Q407280	14824876-n		
http://www.wikidata.org/entity/Q409373	14912275-n	C031149	C1533643
http://www.wikidata.org/entity/Q2418292	02002421-n		
http://www.wikidata.org/entity/Q2438715	08226108-n		
http://www.wikidata.org/entity/Q2447386	10025839-n	D000072085	
http://www.wikidata.org/entity/Q2455868	14352865-n		
http://www.wikidata.org/entity/Q2458722	08037538-n		
http://www.wikidata.org/entity/Q2468727	09945977-n		
http://www.wikidata.org/entity/Q2552400	03587677-n		
http://www.wikidata.org/entity/Q2565098	09425428-n		
http://www.wikidata.org/entity/Q2566598	10537336-n		
http://www.wikidata.org/entity/Q2574724	12570715-n	D031299	
http://www.wikidata.org/entity/Q2610088	09381804-n		
http://www.wikidata.org/entity/Q2619091	14263744-n	D006394	C0018923
http://www.wikidata.org/entity/Q2619091	14263744-n	D006394	C0854893
http://www.wikidata.org/entity/Q2622124	04139548-n		
http://www.wikidata.org/entity/Q2624172	10565759-n		
http://www.wikidata.org/entity/Q2631720	00447296-n		
http://www.wikidata.org/entity/Q2640507	08662001-n		
http://www.wikidata.org/entity/Q2640827	10173582-n		
http://www.wikidata.org/entity/Q2646594	14126500-n		C0031556
http://www.wikidata.org/entity/Q2666303	12305886-n		
http://www.wikidata.org/entity/Q2695904	09100613-n		
http://www.wikidata.org/entity/Q2703208	11638329-n		
http://www.wikidata.org/entity/Q2720020	12068868-n		
http://www.wikidata.org/entity/Q2720105	12634467-n		
http://www.wikidata.org/entity/Q2725283	04973894-n		
http://www.wikidata.org/entity/Q2727213	02326737-v	D013800	
http://www.wikidata.org/entity/Q2730732	10205412-n		
http://www.wikidata.org/entity/Q2735883	07734217-n		
http://www.wikidata.org/entity/Q2742257	03041575-n		
http://www.wikidata.org/entity/Q2750909	10856619-n		
http://www.wikidata.org/entity/Q2762175	10854814-n		
http://www.wikidata.org/entity/Q2781434	03998566-n		
http://www.wikidata.org/entity/Q2799675	07444470-n		
http://www.wikidata.org/entity/Q2804969	11198049-n		
http://www.wikidata.org/entity/Q2822871	13539859-n	D009321	
http://www.wikidata.org/entity/Q2881341	03487960-n		
http://www.wikidata.org/entity/Q2904075	06667536-n		
http://www.wikidata.org/entity/Q2909080	13124636-n		
http://www.wikidata.org/entity/Q2918349	04053265-n		
http://www.wikidata.org/entity/Q2919189	10761768-n		
http://www.wikidata.org/entity/Q2920963	07604518-n		
http://www.wikidata.org/entity/Q2930613	09976492-n		
http://www.wikidata.org/entity/Q2941792	05587917-n		C0016125
http://www.wikidata.org/entity/Q2991480	02088026-n		
http://www.wikidata.org/entity/Q2995529	07818393-n	D002523	
http://www.wikidata.org/entity/Q2998137	07756009-n		
http://www.wikidata.org/entity/Q3007072	03781079-n		
http://www.wikidata.org/entity/Q3007688	13316995-n		
http://www.wikidata.org/entity/Q3013199	07630434-n		
http://www.wikidata.org/entity/Q3052080	10550252-n		
http://www.wikidata.org/entity/Q3074722	10531702-n		
http://www.wikidata.org/entity/Q3077353	10742224-n		
http://www.wikidata.org/entity/Q3081242	15063459-n		
http://www.wikidata.org/entity/Q3089703	09591617-n		
http://www.wikidata.org/entity/Q3114762	04559982-n		
http://www.wikidata.org/entity/Q3154693	08328212-n		
http://www.wikidata.org/entity/Q3226977	05658913-n		
http://www.wikidata.org/entity/Q3242886	01172896-n		
http://www.wikidata.org/entity/Q3243798	07773487-n		
http://www.wikidata.org/entity/Q3245189	03132736-n		
http://www.wikidata.org/entity/Q3246832	00666719-n		
http://www.wikidata.org/entity/Q3246973	07742648-n		
http://www.wikidata.org/entity/Q3272827	07615220-n		
http://www.wikidata.org/entity/Q3281368	14306680-n		
http://www.wikidata.org/entity/Q3289685	10205687-n		
http://www.wikidata.org/entity/Q3303330	10584088-n		
http://www.wikidata.org/entity/Q3332002	09268118-n		
http://www.wikidata.org/entity/Q3332438	10651974-n		C0920580
http://www.wikidata.org/entity/Q3356613	07648978-n		
http://www.wikidata.org/entity/Q3394581	00986443-n		
http://www.wikidata.org/entity/Q3403377	10377312-n		
http://www.wikidata.org/entity/Q3406628	07737962-n		
http://www.wikidata.org/entity/Q3477259	06686773-n		
http://www.wikidata.org/entity/Q3482662	03163842-n		
http://www.wikidata.org/entity/Q3495765	14815892-n		
http://www.wikidata.org/entity/Q3518755	09330625-n		
http://www.wikidata.org/entity/Q3519259	09988748-n		
http://www.wikidata.org/entity/Q3523818	13443584-n		
http://www.wikidata.org/entity/Q3535569	07888357-n		
http://www.wikidata.org/entity/Q3543263	15178185-n		
http://www.wikidata.org/entity/Q3543811	07890650-n		
http://www.wikidata.org/entity/Q3595906	00542516-n		
http://www.wikidata.org/entity/Q3624667	04465436-n		
http://www.wikidata.org/entity/Q3629117	02506827-n		
http://www.wikidata.org/entity/Q3630865	12153668-n		
http://www.wikidata.org/entity/Q3631569	02784236-n		
http://www.wikidata.org/entity/Q3644587	10214394-n		
http://www.wikidata.org/entity/Q3644630	08027096-n		
http://www.wikidata.org/entity/Q3695082	06804229-n		
http://www.wikidata.org/entity/Q3776406	07470370-n		
http://www.wikidata.org/entity/Q3776982	07597717-n		
http://www.wikidata.org/entity/Q3800087	04036017-n	D011738	C0034282
http://www.wikidata.org/entity/Q3813877	10165729-n		
http://www.wikidata.org/entity/Q3850202	04166119-n		
http://www.wikidata.org/entity/Q3854334	01476261-n	D049033	
http://www.wikidata.org/entity/Q3963246	08382599-n		
http://www.wikidata.org/entity/Q4014556	09422073-n		
http://www.wikidata.org/entity/Q4113832	10165522-n		
http://www.wikidata.org/entity/Q4120025	03601736-n		
http://www.wikidata.org/entity/Q4165197	03697848-n		
http://www.wikidata.org/entity/Q237	09184245-n	D014671	
http://www.wikidata.org/entity/Q254	11214345-n		
http://www.wikidata.org/entity/Q313	09493892-n	D018536	
http://www.wikidata.org/entity/Q399	09039896-n	D001136	
http://www.wikidata.org/entity/Q467	10808492-n	D014930	
http://www.wikidata.org/entity/Q569	14655473-n	D001608	
http://www.wikidata.org/entity/Q678	09059608-n	D014058	
http://www.wikidata.org/entity/Q755	11383159-n		
http://www.wikidata.org/entity/Q797	09077478-n	D000413	
http://www.wikidata.org/entity/Q812	09094188-n	D005431	
http://www.wikidata.org/entity/Q824	09155698-n	D009922	
http://www.wikidata.org/entity/Q924	09057025-n	D013636	
http://www.wikidata.org/entity/Q935	11225365-n		
http://www.wikidata.org/entity/Q949	10854139-n		
http://www.wikidata.org/entity/Q954	09189894-n	D015030	
http://www.wikidata.org/entity/Q1035	10943065-n		
http://www.wikidata.org/entity/Q1203	11146773-n		
http://www.wikidata.org/entity/Q1207	09152115-n	D009658	
http://www.wikidata.org/entity/Q1212	09130786-n	D009009	
http://www.wikidata.org/entity/Q1214	09181789-n	D014959	
http://www.wikidata.org/entity/Q1221	09103738-n	D007061	
http://www.wikidata.org/entity/Q1261	09089754-n	D003120	
http://www.wikidata.org/entity/Q1290	11244409-n		
http://www.wikidata.org/entity/Q1371	09178070-n	D014903	
http://www.wikidata.org/entity/Q1393	09092618-n	D003691	
http://www.wikidata.org/entity/Q1472	14329417-n	D003424	C0156147
http://www.wikidata.org/entity/Q1514	11111535-n		
http://www.wikidata.org/entity/Q1527	09124616-n	D008910	
http://www.wikidata.org/entity/Q1678	09441047-n		
http://www.wikidata.org/entity/Q1695	09459203-n		
http://www.wikidata.org/entity/Q1779	10842803-n		
http://www.wikidata.org/entity/Q1819	14677775-n	D012493	
http://www.wikidata.org/entity/Q1838	14681745-n	D013725	
http://www.wikidata.org/entity/Q1843	14660825-n	D004419	
http://www.wikidata.org/entity/Q1854	09187034-n		
http://www.wikidata.org/entity/Q1953	09040400-n		
http://www.wikidata.org/entity/Q2039	11155981-n		
http://www.wikidata.org/entity/Q2251	09273584-n		
http://www.wikidata.org/entity/Q2263	11048070-n		
http://www.wikidata.org/entity/Q2364	15184386-n		
http://www.wikidata.org/entity/Q2514	10882418-n		
http://www.wikidata.org/entity/Q2604	11258501-n		
http://www.wikidata.org/entity/Q2807	09046837-n		
http://www.wikidata.org/entity/Q3134	09254170-n		
http://www.wikidata.org/entity/Q3272	09503558-n		
http://www.wikidata.org/entity/Q3392	09394271-n		
http://www.wikidata.org/entity/Q3766	09056411-n		
http://www.wikidata.org/entity/Q3894	09066401-n		
http://www.wikidata.org/entity/Q4028	11321274-n		
http://www.wikidata.org/entity/Q5107	09277520-n		
http://www.wikidata.org/entity/Q5151	15231092-n		
http://www.wikidata.org/entity/Q5443	11009797-n		
http://www.wikidata.org/entity/Q5472	09327070-n		
http://www.wikidata.org/entity/Q5592	11198151-n		
http://www.wikidata.org/entity/Q5603	11394443-n		
http://www.wikidata.org/entity/Q5753	09045037-n		
http://www.wikidata.org/entity/Q6346	09108138-n		
http://www.wikidata.org/entity/Q6487	09063314-n		
http://www.wikidata.org/entity/Q6514	09063846-n		
http://www.wikidata.org/entity/Q7590	03105141-n	D014186	
http://www.wikidata.org/entity/Q7609	02424095-n		
http://www.wikidata.org/entity/Q7929	03292538-n		
http://www.wikidata.org/entity/Q8070	07363899-n	D057192	
http://www.wikidata.org/entity/Q8075	04413042-n		
http://www.wikidata.org/entity/Q8402	00856684-n		
http://www.wikidata.org/entity/Q8418	00480451-n		
http://www.wikidata.org/entity/Q8495	07860580-n	D008892	C0026131
http://www.wikidata.org/entity/Q8663	01308042-n	D047869	
http://www.wikidata.org/entity/Q8676	01304121-n	D047831	
http://www.wikidata.org/entity/Q9385	05520486-n	D014513	C0041951
http://www.wikidata.org/entity/Q9595	08003059-n		
http://www.wikidata.org/entity/Q9633	05554173-n	D009333	C0027530
http://www.wikidata.org/entity/Q9649	05336763-n	D004064	
http://www.wikidata.org/entity/Q9798	04148141-n		
http://www.wikidata.org/entity/Q9922	03611785-n		
http://www.wikidata.org/entity/Q10379	06056806-n	D002309	
http://www.wikidata.org/entity/Q10398	07608575-n		
http://www.wikidata.org/entity/Q10584	08703867-n		
http://www.wikidata.org/entity/Q10940	02755620-n		
http://www.wikidata.org/entity/Q10978	07774656-n		
http://www.wikidata.org/entity/Q11002	07875260-n		
http://www.wikidata.org/entity/Q11035	04408223-n	D013689	
http://www.wikidata.org/entity/Q11446	04201332-n	D012767	
http://www.wikidata.org/entity/Q11701	08178870-n		
http://www.wikidata.org/entity/Q12323	01326134-n		
http://www.wikidata.org/entity/Q12494	07652566-n		
http://www.wikidata.org/entity/Q12506	03480241-n		
http://www.wikidata.org/entity/Q12511	04305309-n		
http://www.wikidata.org/entity/Q12568	03708443-n		
http://www.wikidata.org/entity/Q12648	02125162-n		
http://www.wikidata.org/entity/Q12743	00298483-n		
http://www.wikidata.org/entity/Q12791	04380981-n		
http://www.wikidata.org/entity/Q13075	05282307-n	D002111	C0006655
http://www.wikidata.org/entity/Q13100	05278882-n	D013628	C0039277
http://www.wikidata.org/entity/Q14125	02886446-n		
http://www.wikidata.org/entity/Q14963	04107063-n		
http://www.wikidata.org/entity/Q14976	04259335-n		
http://www.wikidata.org/entity/Q16560	03883763-n		
http://www.wikidata.org/entity/Q17345	03229306-n		
http://www.wikidata.org/entity/Q18185	05745098-n		
http://www.wikidata.org/entity/Q148600	13153415-n		
http://www.wikidata.org/entity/Q149466	12834763-n		
http://www.wikidata.org/entity/Q151178	12214182-n		
http://www.wikidata.org/entity/Q156344	11843318-n	D027721	
http://www.wikidata.org/entity/Q157419	12150255-n		
http://www.wikidata.org/entity/Q157422	12889640-n		
http://www.wikidata.org/entity/Q157449	12330670-n	D031662	
http://www.wikidata.org/entity/Q157976	11949760-n		
http://www.wikidata.org/entity/Q158040	11743921-n		
http://www.wikidata.org/entity/Q158110	12143242-n		
http://www.wikidata.org/entity/Q158194	11815685-n		
http://www.wikidata.org/entity/Q158617	12380625-n		
http://www.wikidata.org/entity/Q158742	12210504-n		
http://www.wikidata.org/entity/Q158974	12111407-n	D031825	
http://www.wikidata.org/entity/Q159216	11809907-n		
http://www.wikidata.org/entity/Q159506	11822134-n		
http://www.wikidata.org/entity/Q161040	12420039-n		
http://www.wikidata.org/entity/Q161476	12095800-n		
http://www.wikidata.org/entity/Q164047	11262733-n		
http://www.wikidata.org/entity/Q164097	12616909-n		
http://www.wikidata.org/entity/Q165023	09590896-n		
http://www.wikidata.org/entity/Q165308	07751486-n		
http://www.wikidata.org/entity/Q165855	07868428-n		
http://www.wikidata.org/entity/Q167646	09523349-n		
http://www.wikidata.org/entity/Q167893	07850483-n		
http://www.wikidata.org/entity/Q168658	03223838-n		
http://www.wikidata.org/entity/Q168751	03259208-n		
http://www.wikidata.org/entity/Q169545	04447883-n		
http://www.wikidata.org/entity/Q169612	11180190-n		
http://www.wikidata.org/entity/Q170013	03117686-n		
http://www.wikidata.org/entity/Q170212	06343129-n		
http://www.wikidata.org/entity/Q170305	10572568-n		
http://www.wikidata.org/entity/Q170462	08987197-n		
http://www.wikidata.org/entity/Q170483	04135920-n		
http://www.wikidata.org/entity/Q170658	05632483-n	D003405	
http://www.wikidata.org/entity/Q171093	05537929-n	D013957	C0040126
http://www.wikidata.org/entity/Q171486	04072744-n		
http://www.wikidata.org/entity/Q171655	02021844-n		
http://www.wikidata.org/entity/Q171663	03462274-n		
http://www.wikidata.org/entity/Q171677	10850327-n		
http://www.wikidata.org/entity/Q171799	03190969-n		
http://www.wikidata.org/entity/Q171847	09225688-n		
http://www.wikidata.org/entity/Q172833	02910059-n		
http://www.wikidata.org/entity/Q172840	11013773-n		
http://www.wikidata.org/entity/Q173523	08478183-n		
http://www.wikidata.org/entity/Q174471	05525057-n	D012611	C0036471
http://www.wikidata.org/entity/Q174807	08579991-n		
http://www.wikidata.org/entity/Q176224	04989030-n		
http://www.wikidata.org/entity/Q177456	02752484-n		
http://www.wikidata.org/entity/Q177900	04477840-n	D014158	
http://www.wikidata.org/entity/Q178114	04562387-n		
http://www.wikidata.org/entity/Q178921	07952985-n	D008900	
http://www.wikidata.org/entity/Q179385	08894930-n		
http://www.wikidata.org/entity/Q179472	03418174-n		
http://www.wikidata.org/entity/Q179684	08310009-n		
http://www.wikidata.org/entity/Q179818	10520682-n		
http://www.wikidata.org/entity/Q179852	10980914-n		
http://www.wikidata.org/entity/Q180209	08907690-n		
http://www.wikidata.org/entity/Q180284	03599464-n	D007568	
http://www.wikidata.org/entity/Q180289	07936292-n		
http://www.wikidata.org/entity/Q180294	08816047-n		
http://www.wikidata.org/entity/Q180569	05316575-n		
http://www.wikidata.org/entity/Q180619	11029491-n		
http://www.wikidata.org/entity/Q180773	09060914-n		
http://www.wikidata.org/entity/Q180844	09320826-n		
http://www.wikidata.org/entity/Q180921	09052966-n		
http://www.wikidata.org/entity/Q180975	11156395-n		
http://www.wikidata.org/entity/Q181055	07692347-n		
http://www.wikidata.org/entity/Q181066	06361497-n	D012781	
http://www.wikidata.org/entity/Q181232	02717226-n		
http://www.wikidata.org/entity/Q181475	09402617-n		
http://www.wikidata.org/entity/Q181765	10200768-n		
http://www.wikidata.org/entity/Q181887	11051991-n		
http://www.wikidata.org/entity/Q182058	03034542-n		
http://www.wikidata.org/entity/Q182059	08966488-n		
http://www.wikidata.org/entity/Q182101	09616825-n		
http://www.wikidata.org/entity/Q182139	09343145-n		
http://www.wikidata.org/entity/Q182339	07625337-n		
http://www.wikidata.org/entity/Q182436	10277645-n	D016245	
http://www.wikidata.org/entity/Q182531	02815336-n		
http://www.wikidata.org/entity/Q182625	08847619-n		
http://www.wikidata.org/entity/Q182634	03604679-n		
http://www.wikidata.org/entity/Q182642	11022187-n		
http://www.wikidata.org/entity/Q182766	04323086-n		
http://www.wikidata.org/entity/Q182773	02850247-n		
http://www.wikidata.org/entity/Q182882	10847972-n		
http://www.wikidata.org/entity/Q182940	07625449-n		
http://www.wikidata.org/entity/Q182995	04337478-n		
http://www.wikidata.org/entity/Q183091	06199511-n		
http://www.wikidata.org/entity/Q183167	10915026-n		
http://www.wikidata.org/entity/Q183414	04030202-n	D011676	
http://www.wikidata.org/entity/Q184030	06450923-n		
http://www.wikidata.org/entity/Q184158	03058590-n		
http://www.wikidata.org/entity/Q184216	09600645-n		
http://www.wikidata.org/entity/Q184442	07906725-n		
http://www.wikidata.org/entity/Q184503	02509779-n		
http://www.wikidata.org/entity/Q184644	03096770-n		
http://www.wikidata.org/entity/Q185217	07859751-n	D003611	
http://www.wikidata.org/entity/Q185318	09384713-n		
http://www.wikidata.org/entity/Q185569	09935035-n		
http://www.wikidata.org/entity/Q364187	11234503-n		
http://www.wikidata.org/entity/Q365181	11411582-n		
